# Generated by Autoplot on Mon Oct 10 07:28:15 CDT 2011
# {"Proton_Density": {
#    "LABEL": "Proton Density (cm-3)",
#    "UNITS": "cm-3"
# }}
# TITLE: Proton Density (/cc)
# UNITS: cm-3
Epoch (cdfEpoch), Proton_Density (cm-3)
2003-05-27T23:41:12.000Z,    5.64
2003-05-27T23:43:42.786Z,    5.82
2003-05-27T23:46:13.571Z,    7.34
2003-05-27T23:48:44.352Z,    6.66
2003-05-27T23:51:15.142Z,    4.82
2003-05-27T23:53:45.924Z,    5.66
2003-05-27T23:56:16.706Z,    3.80
2003-05-27T23:58:47.494Z,    5.82
2003-05-28T00:01:18.279Z,    5.04
2003-05-28T00:03:49.060Z,    7.87
2003-05-28T00:06:19.848Z,    7.98
2003-05-28T00:08:50.633Z,    5.76
2003-05-28T00:11:21.419Z,    8.07
2003-05-28T00:13:52.204Z,    6.96
2003-05-28T00:16:22.986Z,    8.06
2003-05-28T00:18:53.771Z,    7.48
2003-05-28T00:21:24.557Z,    7.62
2003-05-28T00:23:55.341Z,    8.45
2003-05-28T00:26:26.128Z,    8.27
2003-05-28T00:28:56.911Z,    5.21
2003-05-28T00:31:27.695Z,   11.15
2003-05-28T00:33:58.482Z,    6.52
2003-05-28T00:36:29.263Z,    6.57
2003-05-28T00:39:00.050Z,    6.78
2003-05-28T00:41:30.834Z,    7.40
2003-05-28T00:44:01.618Z,    7.62
2003-05-28T00:46:32.403Z,    7.61
2003-05-28T00:49:03.188Z,    7.33
2003-05-28T00:51:33.977Z,    8.01
2003-05-28T00:54:04.762Z,    7.20
2003-05-28T00:56:35.544Z,    7.97
2003-05-28T00:59:06.328Z,    8.78
2003-05-28T01:01:37.118Z,    8.02
2003-05-28T01:04:07.895Z,    7.80
2003-05-28T01:06:38.681Z,    7.46
2003-05-28T01:09:09.467Z,    7.94
2003-05-28T01:11:40.251Z,    7.05
2003-05-28T01:14:11.037Z,    7.40
2003-05-28T01:16:41.822Z,    6.55
2003-05-28T01:19:12.602Z,    7.59
2003-05-28T01:21:43.392Z,    7.73
2003-05-28T01:24:14.175Z,    7.41
2003-05-28T01:26:44.958Z,    6.48
2003-05-28T01:29:15.744Z,    7.80
2003-05-28T01:31:46.531Z,    6.78
2003-05-28T01:34:17.314Z,    6.89
2003-05-28T01:36:48.100Z,    4.95
2003-05-28T01:39:18.882Z,    6.38
2003-05-28T01:41:49.670Z,    7.27
2003-05-28T01:44:20.455Z,    8.25
2003-05-28T01:46:51.238Z,    6.94
2003-05-28T01:49:22.024Z,    6.93
2003-05-28T01:51:52.808Z,    7.13
2003-05-28T01:54:23.591Z,    8.33
2003-05-28T01:56:54.376Z,    7.03
2003-05-28T01:59:25.162Z,    7.47
2003-05-28T02:01:55.950Z,    6.97
2003-05-28T02:04:26.728Z,    7.46
2003-05-28T02:06:57.516Z,    6.30
2003-05-28T02:09:28.301Z,    6.26
2003-05-28T02:11:59.087Z,    7.21
2003-05-28T02:14:29.872Z,    6.52
2003-05-28T02:17:00.656Z,    5.12
2003-05-28T02:19:31.437Z,    6.66
2003-05-28T02:22:02.226Z,    6.63
2003-05-28T02:24:33.009Z,    6.73
2003-05-28T02:27:03.789Z,    7.11
2003-05-28T02:29:34.575Z,    6.81
2003-05-28T02:32:05.359Z,    6.43
2003-05-28T02:34:36.145Z,    6.31
2003-05-28T02:37:06.929Z,    5.89
2003-05-28T02:39:37.713Z,    7.12
2003-05-28T02:42:08.499Z,    5.44
2003-05-28T02:44:39.283Z,    6.14
2003-05-28T02:47:10.071Z,    6.10
2003-05-28T02:49:40.854Z,    6.26
2003-05-28T02:52:11.631Z,    6.35
2003-05-28T02:54:42.422Z,    6.45
2003-05-28T02:57:13.206Z,    5.43
2003-05-28T02:59:43.986Z,    6.32
2003-05-28T03:02:14.774Z,    6.93
2003-05-28T03:04:45.561Z,    4.81
2003-05-28T03:07:16.339Z,    5.47
2003-05-28T03:09:47.126Z,    5.69
2003-05-28T03:12:17.913Z,    6.98
2003-05-28T03:14:48.696Z,    5.49
2003-05-28T03:17:19.480Z,    5.75
2003-05-28T03:19:50.266Z,    5.67
2003-05-28T03:22:21.050Z,    6.42
2003-05-28T03:24:51.834Z,    6.56
2003-05-28T03:27:22.623Z,    6.32
2003-05-28T03:29:53.402Z,    6.11
2003-05-28T03:32:24.189Z,    6.36
2003-05-28T03:34:54.974Z,    6.33
2003-05-28T03:37:25.758Z,    5.54
2003-05-28T03:39:56.543Z,    6.92
2003-05-28T03:42:27.327Z,    6.00
2003-05-28T03:44:58.112Z,    6.16
2003-05-28T03:47:28.896Z,    6.06
2003-05-28T03:49:59.683Z,    6.11
2003-05-28T03:52:30.467Z,    6.94
2003-05-28T03:55:01.252Z,    5.78
2003-05-28T03:57:32.037Z,    5.70
2003-05-28T04:00:02.823Z,    5.83
2003-05-28T04:02:33.604Z,    7.32
2003-05-28T04:05:04.393Z,    8.02
2003-05-28T04:07:35.176Z,    6.97
2003-05-28T04:10:05.959Z,    6.06
2003-05-28T04:12:36.746Z,    7.56
2003-05-28T04:15:07.531Z,    5.62
2003-05-28T04:17:38.318Z,    4.38
2003-05-28T04:20:09.098Z,    4.85
2003-05-28T04:22:39.881Z,    5.91
2003-05-28T04:25:10.665Z,    5.61
2003-05-28T04:27:41.453Z,    6.01
2003-05-28T04:30:12.237Z,    6.00
2003-05-28T04:32:43.021Z,    6.57
2003-05-28T04:35:13.804Z,    7.61
2003-05-28T04:37:44.591Z,    7.40
2003-05-28T04:40:15.372Z,    6.53
2003-05-28T04:42:46.162Z,    6.29
2003-05-28T04:45:16.944Z,    5.80
2003-05-28T04:47:47.732Z,    7.08
2003-05-28T04:50:18.514Z,    6.47
2003-05-28T04:52:49.297Z,    5.29
2003-05-28T04:55:20.080Z,    5.66
2003-05-28T04:57:50.870Z,    5.59
2003-05-28T05:00:21.651Z,    5.54
2003-05-28T05:02:52.432Z,    5.08
2003-05-28T05:05:23.217Z,    5.21
2003-05-28T05:07:54.003Z,    4.97
2003-05-28T05:10:24.791Z,    5.28
2003-05-28T05:12:55.570Z,    5.20
2003-05-28T05:15:26.353Z,    5.85
2003-05-28T05:17:57.144Z,    4.57
2003-05-28T05:20:27.926Z,    4.86
2003-05-28T05:22:58.710Z,    4.17
2003-05-28T05:25:29.495Z,    5.49
2003-05-28T05:28:00.279Z,    5.36
2003-05-28T05:30:31.065Z,    4.62
2003-05-28T05:33:01.850Z,    5.04
2003-05-28T05:35:32.639Z,    4.63
2003-05-28T05:38:03.420Z,    4.78
2003-05-28T05:40:34.205Z,    5.25
2003-05-28T05:43:04.990Z,    5.01
2003-05-28T05:45:35.775Z,    3.84
2003-05-28T05:48:06.558Z,    4.86
2003-05-28T05:50:37.347Z,    5.00
2003-05-28T05:53:08.129Z,    5.26
2003-05-28T05:55:38.913Z,    4.84
2003-05-28T05:58:09.700Z,    4.95
2003-05-28T06:00:40.485Z,    5.15
2003-05-28T06:03:11.272Z,    4.27
2003-05-28T06:05:42.056Z,    5.79
2003-05-28T06:08:12.839Z,    4.90
2003-05-28T06:10:43.629Z,    3.91
2003-05-28T06:13:14.410Z,    4.74
2003-05-28T06:15:45.195Z,    4.85
2003-05-28T06:18:15.985Z,    4.58
2003-05-28T06:20:46.768Z,    4.98
2003-05-28T06:23:17.550Z,    4.73
2003-05-28T06:25:48.335Z,    4.54
2003-05-28T06:28:19.121Z,    4.05
2003-05-28T06:30:49.903Z,    3.66
2003-05-28T06:33:20.690Z,    3.50
2003-05-28T06:35:51.473Z,    3.68
2003-05-28T06:38:22.261Z,    3.94
2003-05-28T06:40:53.047Z,    3.66
2003-05-28T06:43:23.827Z,    3.69
2003-05-28T06:45:54.614Z,    4.05
2003-05-28T06:48:25.400Z,    3.19
2003-05-28T06:50:56.185Z,    3.47
2003-05-28T06:53:26.969Z,    3.90
2003-05-28T06:55:57.750Z,    3.53
2003-05-28T06:58:28.539Z,    3.14
2003-05-28T07:00:59.320Z,    3.44
2003-05-28T07:03:30.104Z,    3.35
2003-05-28T07:06:00.892Z,    3.16
2003-05-28T07:08:31.675Z,    4.15
2003-05-28T07:11:02.460Z,    4.45
2003-05-28T07:13:33.245Z,    3.74
2003-05-28T07:16:04.027Z,    3.47
2003-05-28T07:18:34.815Z,    3.39
2003-05-28T07:21:05.600Z,    3.66
2003-05-28T07:23:36.383Z,    3.24
2003-05-28T07:26:07.168Z,    3.82
2003-05-28T07:28:37.951Z,    4.39
2003-05-28T07:31:08.737Z,    3.62
2003-05-28T07:33:39.521Z,    3.97
2003-05-28T07:36:10.304Z,    3.53
2003-05-28T07:38:41.090Z,    3.83
2003-05-28T07:41:11.872Z,    2.73
2003-05-28T07:43:42.659Z,    4.28
2003-05-28T07:46:13.442Z,    3.44
2003-05-28T07:48:44.230Z,    4.32
2003-05-28T07:51:15.008Z,    4.26
2003-05-28T07:53:45.794Z,    4.10
2003-05-28T07:56:16.582Z,    3.87
2003-05-28T07:58:47.361Z,    4.43
2003-05-28T08:01:18.149Z,    3.46
2003-05-28T08:03:48.934Z,    4.98
2003-05-28T08:06:19.715Z,    4.28
2003-05-28T08:08:50.502Z,    4.66
2003-05-28T08:11:21.288Z,    4.59
2003-05-28T08:13:52.072Z,    4.53
2003-05-28T08:16:22.855Z,    4.59
2003-05-28T08:18:53.637Z,    4.11
2003-05-28T08:21:24.425Z,    3.86
2003-05-28T08:23:55.207Z,    3.81
2003-05-28T08:26:25.988Z,    4.53
2003-05-28T08:28:56.771Z,    3.46
2003-05-28T08:31:27.560Z,    3.37
2003-05-28T08:33:58.344Z,    4.62
2003-05-28T08:36:29.129Z,    4.17
2003-05-28T08:38:59.913Z,    3.19
2003-05-28T08:41:30.697Z,    4.23
2003-05-28T08:44:01.481Z,    4.28
2003-05-28T08:46:32.268Z,    3.82
2003-05-28T08:49:03.052Z,    4.12
2003-05-28T08:51:33.836Z,    3.97
2003-05-28T08:54:04.621Z,    4.43
2003-05-28T08:56:35.403Z,    3.89
2003-05-28T08:59:06.191Z,    3.79
2003-05-28T09:01:36.973Z,    3.40
2003-05-28T09:04:07.760Z,    4.15
2003-05-28T09:06:38.543Z,    3.92
2003-05-28T09:09:09.325Z,    3.52
2003-05-28T09:11:40.109Z,    4.42
2003-05-28T09:14:10.894Z,    3.34
2003-05-28T09:16:41.681Z,    3.68
2003-05-28T09:19:12.462Z,    3.47
2003-05-28T09:21:43.244Z,    4.33
2003-05-28T09:24:14.031Z,    3.98
2003-05-28T09:26:44.817Z,    4.30
2003-05-28T09:29:15.603Z,    3.55
2003-05-28T09:31:46.386Z,    4.31
2003-05-28T09:34:17.167Z,    3.86
2003-05-28T09:36:47.956Z,    4.38
2003-05-28T09:39:18.740Z,    3.42
2003-05-28T09:41:49.523Z,    4.40
2003-05-28T09:44:20.309Z,    4.52
2003-05-28T09:46:51.096Z,    3.78
2003-05-28T09:49:21.874Z,    3.66
2003-05-28T09:51:52.655Z,    3.95
2003-05-28T09:54:23.443Z,    3.86
2003-05-28T09:56:54.231Z,    3.33
2003-05-28T09:59:25.011Z,    4.31
2003-05-28T10:01:55.799Z,    3.84
2003-05-28T10:04:26.580Z,    3.75
2003-05-28T10:06:57.370Z,    3.60
2003-05-28T10:09:28.151Z,    3.97
2003-05-28T10:11:58.935Z,    3.69
2003-05-28T10:14:29.717Z,    4.04
2003-05-28T10:17:00.506Z,    3.82
2003-05-28T10:19:31.288Z,    3.70
2003-05-28T10:22:02.074Z,    4.02
2003-05-28T10:24:32.862Z,    3.38
2003-05-28T10:27:03.643Z,    4.50
2003-05-28T10:29:34.424Z,    3.87
2003-05-28T10:32:05.215Z,    4.02
2003-05-28T10:34:35.998Z,    4.34
2003-05-28T10:37:06.781Z,    4.08
2003-05-28T10:39:37.567Z,    4.10
2003-05-28T10:42:08.351Z,    4.29
2003-05-28T10:44:39.132Z,    3.67
2003-05-28T10:47:09.917Z,    3.83
2003-05-28T10:49:40.702Z,    3.86
2003-05-28T10:52:11.489Z,    3.57
2003-05-28T10:54:42.268Z,    2.83
2003-05-28T10:57:13.056Z,    4.01
2003-05-28T10:59:43.840Z,    3.74
2003-05-28T11:02:14.626Z,    4.06
2003-05-28T11:04:45.408Z,    3.54
2003-05-28T11:07:16.194Z,    3.76
2003-05-28T11:09:46.979Z,    3.62
2003-05-28T11:12:17.761Z,    2.74
2003-05-28T11:14:48.544Z,    3.27
2003-05-28T11:17:19.329Z,    3.70
2003-05-28T11:19:50.111Z,    3.60
2003-05-28T11:22:20.892Z,    3.24
2003-05-28T11:24:51.682Z,    3.19
2003-05-28T11:27:22.465Z,    4.70
2003-05-28T11:29:53.249Z,    2.95
2003-05-28T11:32:24.033Z,    2.87
2003-05-28T11:34:54.821Z,    3.32
2003-05-28T11:37:25.602Z,    2.90
2003-05-28T11:39:56.388Z,    3.42
2003-05-28T11:42:27.172Z,    2.57
2003-05-28T11:44:57.956Z,    3.17
2003-05-28T11:47:28.742Z,    2.88
2003-05-28T11:49:59.527Z,    3.53
2003-05-28T11:52:30.309Z,    3.03
2003-05-28T11:55:01.091Z,    3.37
2003-05-28T11:57:31.875Z,    3.43
2003-05-28T12:00:02.657Z,    3.18
2003-05-28T12:02:33.446Z,    3.25
2003-05-28T12:05:04.230Z,    3.31
2003-05-28T12:07:35.011Z,    2.95
2003-05-28T12:10:05.797Z,    3.24
2003-05-28T12:12:36.580Z,    3.52
2003-05-28T12:15:07.367Z,    3.48
2003-05-28T12:17:38.148Z,    3.37
2003-05-28T12:20:08.933Z,    3.44
2003-05-28T12:22:39.716Z,    3.45
2003-05-28T12:25:10.501Z,    3.55
2003-05-28T12:27:41.288Z,    3.29
2003-05-28T12:30:12.068Z,    3.33
2003-05-28T12:32:42.855Z,    3.39
2003-05-28T12:35:13.639Z,    3.87
2003-05-28T12:37:44.424Z,    3.67
2003-05-28T12:40:15.209Z,    4.12
2003-05-28T12:42:45.992Z,    3.54
2003-05-28T12:45:16.777Z,    3.55
2003-05-28T12:47:47.559Z,    3.07
2003-05-28T12:50:18.345Z,    2.85
2003-05-28T12:52:49.128Z,    2.84
2003-05-28T12:55:19.915Z,    2.70
2003-05-28T12:57:50.697Z,    2.64
2003-05-28T13:00:21.482Z,    2.64
2003-05-28T13:02:52.269Z,    2.52
2003-05-28T13:05:23.053Z,    2.77
2003-05-28T13:07:53.833Z,    2.72
2003-05-28T13:10:24.617Z,    2.18
2003-05-28T13:12:55.404Z,    3.59
2003-05-28T13:15:26.190Z,    3.03
2003-05-28T13:17:56.971Z,    2.65
2003-05-28T13:20:27.757Z,    3.21
2003-05-28T13:22:58.540Z,    2.62
2003-05-28T13:25:29.322Z,    2.99
2003-05-28T13:28:00.109Z,    2.63
2003-05-28T13:30:30.891Z,    2.87
2003-05-28T13:33:01.679Z,    2.75
2003-05-28T13:35:32.462Z,    2.20
2003-05-28T13:38:03.252Z,    2.32
2003-05-28T13:40:34.034Z,    3.08
2003-05-28T13:43:04.816Z,    2.50
2003-05-28T13:45:35.603Z,    2.20
2003-05-28T13:48:06.385Z,    2.19
2003-05-28T13:50:37.167Z,    2.21
2003-05-28T13:53:07.952Z,    2.39
2003-05-28T13:55:38.736Z,    2.43
2003-05-28T13:58:09.520Z,    2.01
2003-05-28T14:00:40.307Z,    2.55
2003-05-28T14:03:11.090Z,    2.21
2003-05-28T14:05:41.874Z,    2.77
2003-05-28T14:08:12.658Z,    2.26
2003-05-28T14:10:43.443Z,    2.48
2003-05-28T14:13:14.230Z,    2.92
2003-05-28T14:15:45.008Z,    2.00
2003-05-28T14:18:15.796Z,    2.26
2003-05-28T14:20:46.579Z,    2.52
2003-05-28T14:23:17.366Z,    2.14
2003-05-28T14:25:48.146Z,    2.08
2003-05-28T14:28:18.933Z,    2.28
2003-05-28T14:30:49.719Z,    2.24
2003-05-28T14:33:20.498Z,    2.07
2003-05-28T14:35:51.285Z,    2.10
2003-05-28T14:38:22.067Z,    2.06
2003-05-28T14:40:52.851Z,    2.81
2003-05-28T14:43:23.636Z,    3.19
2003-05-28T14:45:54.423Z,    3.64
2003-05-28T14:48:25.205Z,    2.67
2003-05-28T14:50:55.991Z,    3.67
2003-05-28T14:53:26.774Z,    2.59
2003-05-28T14:55:57.558Z,    3.03
2003-05-28T14:58:28.343Z,    2.80
2003-05-28T15:00:59.127Z,    2.90
2003-05-28T15:03:29.911Z,    2.91
2003-05-28T15:06:00.696Z,    2.75
2003-05-28T15:08:31.478Z,    2.85
2003-05-28T15:11:02.265Z,    3.05
2003-05-28T15:13:33.044Z,    2.93
2003-05-28T15:16:03.830Z,    2.81
2003-05-28T15:18:34.611Z,    3.12
2003-05-28T15:21:05.397Z,    3.16
2003-05-28T15:23:36.182Z,    3.25
2003-05-28T15:26:06.966Z,    3.04
2003-05-28T15:28:37.751Z,    3.45
2003-05-28T15:31:08.534Z,    3.00
2003-05-28T15:33:39.321Z,    3.36
2003-05-28T15:36:10.105Z,    3.16
2003-05-28T15:38:40.888Z,    3.22
2003-05-28T15:41:11.672Z,    2.89
2003-05-28T15:43:42.457Z,    3.18
2003-05-28T15:46:13.243Z,    2.88
2003-05-28T15:48:44.027Z,    2.90
2003-05-28T15:51:14.807Z,    3.51
2003-05-28T15:53:45.589Z,    2.65
2003-05-28T15:56:16.375Z,    3.13
2003-05-28T15:58:47.162Z,    3.24
2003-05-28T16:01:17.947Z,    3.02
2003-05-28T16:03:48.730Z,    2.96
2003-05-28T16:06:19.512Z,    3.21
2003-05-28T16:08:50.297Z,    3.10
2003-05-28T16:11:21.086Z,    3.12
2003-05-28T16:13:51.867Z,    3.06
2003-05-28T16:16:22.647Z,    3.81
2003-05-28T16:18:53.442Z,    3.00
2003-05-28T16:21:24.244Z,    2.89
2003-05-28T16:23:55.059Z,    3.08
2003-05-28T16:26:25.869Z,    3.27
2003-05-28T16:28:56.679Z,    3.19
2003-05-28T16:31:27.489Z,    3.58
2003-05-28T16:33:58.296Z,    3.22
2003-05-28T16:36:29.111Z,    2.92
2003-05-28T16:38:59.918Z,    3.73
2003-05-28T16:41:30.726Z,    2.70
2003-05-28T16:44:01.536Z,    3.20
2003-05-28T16:46:32.348Z,    3.67
2003-05-28T16:49:03.160Z,    3.45
2003-05-28T16:51:33.971Z,    3.39
2003-05-28T16:54:04.780Z,    3.16
2003-05-28T16:56:35.587Z,    3.61
2003-05-28T16:59:06.398Z,    3.42
2003-05-28T17:01:37.210Z,    2.88
2003-05-28T17:04:08.022Z,    2.67
2003-05-28T17:06:38.827Z,    2.60
2003-05-28T17:09:09.635Z,    3.50
2003-05-28T17:11:40.448Z,    3.03
2003-05-28T17:14:11.258Z,    2.94
2003-05-28T17:16:42.067Z,    3.02
2003-05-28T17:19:12.880Z,    3.73
2003-05-28T17:21:43.687Z,    3.37
2003-05-28T17:24:14.498Z,    2.91
2003-05-28T17:26:45.309Z,    2.74
2003-05-28T17:29:16.121Z,    2.97
2003-05-28T17:31:46.928Z,    3.32
2003-05-28T17:34:17.739Z,    3.29
2003-05-28T17:36:48.546Z,    3.16
2003-05-28T17:39:19.358Z,    3.66
2003-05-28T17:41:50.171Z,    3.38
2003-05-28T17:44:20.981Z,    3.37
2003-05-28T17:46:51.788Z,    3.44
2003-05-28T17:49:22.598Z,    3.33
2003-05-28T17:51:53.407Z,    3.05
2003-05-28T17:54:24.217Z,    3.79
2003-05-28T17:56:55.027Z,    3.24
2003-05-28T17:59:25.837Z,    3.51
2003-05-28T18:01:56.649Z,    2.77
2003-05-28T18:04:27.457Z,    3.11
2003-05-28T18:06:58.273Z,    3.21
2003-05-28T18:09:29.081Z,    3.02
2003-05-28T18:11:59.891Z,    3.28
2003-05-28T18:14:30.699Z,    3.55
2003-05-28T18:17:01.510Z,    3.40
2003-05-28T18:19:32.324Z,    3.31
2003-05-28T18:22:03.130Z,    3.14
2003-05-28T18:24:33.936Z,    2.99
2003-05-28T18:27:04.751Z,    3.26
2003-05-28T18:29:35.560Z,    3.36
2003-05-28T18:32:06.370Z,    2.56
2003-05-28T18:34:37.177Z,    2.78
2003-05-28T18:37:07.989Z,    3.90
2003-05-28T18:39:38.796Z,    3.46
2003-05-28T18:42:09.612Z,    3.03
2003-05-28T18:44:40.418Z,    2.55
2003-05-28T18:47:11.232Z,    3.12
2003-05-28T18:49:42.041Z,    2.48
2003-05-28T18:52:12.847Z,    3.16
2003-05-28T18:54:43.666Z,    4.16
2003-05-28T18:57:14.471Z,    3.11
2003-05-28T18:59:45.279Z,    3.60
2003-05-28T19:02:16.089Z,    3.41
2003-05-28T19:04:46.900Z,    4.68
2003-05-28T19:07:17.707Z,    2.93
2003-05-28T19:09:48.515Z,    3.56
2003-05-28T19:12:19.327Z,    3.59
2003-05-28T19:14:50.137Z,    2.99
2003-05-28T19:17:20.947Z,    3.35
2003-05-28T19:19:51.757Z,    3.35
2003-05-28T19:22:22.568Z,    3.03
2003-05-28T19:24:53.377Z,    3.08
2003-05-28T19:27:24.186Z,    3.04
2003-05-28T19:29:55.000Z,    3.23
2003-05-28T19:32:25.812Z,    2.90
2003-05-28T19:34:56.620Z,    2.89
2003-05-28T19:37:27.429Z,    2.58
2003-05-28T19:39:58.240Z,    2.93
2003-05-28T19:42:29.049Z,    3.09
2003-05-28T19:44:59.858Z,    2.91
2003-05-28T19:47:30.671Z,    3.27
2003-05-28T19:50:01.484Z,    2.76
2003-05-28T19:52:32.288Z,    2.79
2003-05-28T19:55:03.103Z,    2.96
2003-05-28T19:57:33.912Z,    3.40
2003-05-28T20:00:04.724Z,    3.20
2003-05-28T20:02:35.533Z,    2.91
2003-05-28T20:05:06.348Z,    3.15
2003-05-28T20:07:37.157Z,    3.57
2003-05-28T20:10:07.963Z,    3.84
2003-05-28T20:12:38.774Z,    2.47
2003-05-28T20:15:09.585Z,    2.78
2003-05-28T20:17:40.397Z,    2.88
2003-05-28T20:20:11.209Z,    3.25
2003-05-28T20:22:42.017Z,    2.90
2003-05-28T20:25:12.826Z,    2.98
2003-05-28T20:27:43.640Z,    3.07
2003-05-28T20:30:14.449Z,    2.82
2003-05-28T20:32:45.266Z,    2.64
2003-05-28T20:35:16.068Z,    2.84
2003-05-28T20:37:46.878Z,    2.79
2003-05-28T20:40:17.690Z,    3.21
2003-05-28T20:42:48.501Z,    3.09
2003-05-28T20:45:19.309Z,    3.07
2003-05-28T20:47:50.120Z,    2.79
2003-05-28T20:50:20.929Z,    2.96
2003-05-28T20:52:51.745Z,    2.84
2003-05-28T20:55:22.551Z,    3.19
2003-05-28T20:57:53.363Z,    3.26
2003-05-28T21:00:24.172Z,    3.01
2003-05-28T21:02:54.983Z,    3.52
2003-05-28T21:05:25.791Z,    3.23
2003-05-28T21:07:56.607Z,    2.94
2003-05-28T21:10:27.416Z,    3.30
2003-05-28T21:12:58.223Z,    3.16
2003-05-28T21:15:29.031Z,    2.96
2003-05-28T21:17:59.842Z,    2.96
2003-05-28T21:20:30.655Z,    2.91
2003-05-28T21:23:01.465Z,    2.73
2003-05-28T21:25:32.277Z,    2.72
2003-05-28T21:28:03.086Z,    2.80
2003-05-28T21:30:33.896Z,    2.90
2003-05-28T21:33:04.705Z,    3.14
2003-05-28T21:35:35.512Z,    2.86
2003-05-28T21:38:06.323Z,    2.99
2003-05-28T21:40:37.136Z,    2.92
2003-05-28T21:43:07.944Z,    2.61
2003-05-28T21:45:38.754Z,    2.58
2003-05-28T21:48:09.566Z,    2.85
2003-05-28T21:50:40.374Z,    2.70
2003-05-28T21:53:11.188Z,    2.73
2003-05-28T21:55:41.998Z,    2.59
2003-05-28T21:58:12.803Z,    2.98
2003-05-28T22:00:43.616Z,    3.76
2003-05-28T22:03:14.422Z,    2.75
2003-05-28T22:05:45.233Z,    2.95
2003-05-28T22:08:16.045Z,    3.20
2003-05-28T22:10:46.857Z,    2.89
2003-05-28T22:13:17.665Z,    3.27
2003-05-28T22:15:48.473Z,    2.13
2003-05-28T22:18:19.283Z,    2.85
2003-05-28T22:20:50.096Z,    2.59
2003-05-28T22:23:20.905Z,    2.55
2003-05-28T22:25:51.716Z,    3.17
2003-05-28T22:28:22.524Z,    3.20
2003-05-28T22:30:53.332Z,    2.51
2003-05-28T22:33:24.143Z,    2.67
2003-05-28T22:35:54.954Z,    2.70
2003-05-28T22:38:25.766Z,    2.04
2003-05-28T22:40:56.574Z,    2.55
2003-05-28T22:43:27.381Z,    2.97
2003-05-28T22:45:58.194Z,    2.45
2003-05-28T22:48:29.000Z,    2.33
2003-05-28T22:50:59.815Z,    2.59
2003-05-28T22:53:30.625Z,    2.39
2003-05-28T22:56:01.435Z,    2.59
2003-05-28T22:58:32.247Z,    1.90
2003-05-28T23:01:03.054Z,    3.28
2003-05-28T23:03:33.866Z,    2.56
2003-05-28T23:06:04.675Z,    2.33
2003-05-28T23:08:35.482Z,    2.63
2003-05-28T23:11:06.295Z,    2.23
2003-05-28T23:13:37.107Z,    2.69
2003-05-28T23:16:07.913Z,    2.75
2003-05-28T23:18:38.722Z,    2.41
2003-05-28T23:21:09.535Z,    2.93
2003-05-28T23:23:40.343Z,    2.69
2003-05-28T23:26:11.155Z,    2.65
2003-05-28T23:28:41.963Z,    2.61
2003-05-28T23:31:12.775Z,    2.60
2003-05-28T23:33:43.589Z,    2.52
2003-05-28T23:36:14.395Z,    4.72
2003-05-28T23:38:45.205Z,    2.94
2003-05-28T23:41:16.017Z,    2.86
2003-05-28T23:43:46.828Z,    3.22
2003-05-28T23:46:17.639Z,    2.88
2003-05-28T23:48:48.449Z,    2.71
2003-05-28T23:51:19.254Z,    2.92
2003-05-28T23:53:50.065Z,    2.51
2003-05-28T23:56:20.878Z,    2.63
2003-05-28T23:58:51.686Z,    2.69
2003-05-29T00:01:22.498Z,    2.59
2003-05-29T00:03:53.308Z,    3.45
2003-05-29T00:06:24.119Z,    2.43
2003-05-29T00:08:54.929Z,    2.98
2003-05-29T00:11:25.737Z,    2.96
2003-05-29T00:13:56.545Z,    2.49
2003-05-29T00:16:27.357Z,    1.91
2003-05-29T00:18:58.172Z,    2.56
2003-05-29T00:21:28.979Z,    2.76
2003-05-29T00:23:59.788Z,    2.45
2003-05-29T00:26:30.596Z,    3.18
2003-05-29T00:29:01.411Z,    3.13
2003-05-29T00:31:32.218Z,    2.42
2003-05-29T00:34:03.027Z,    2.87
2003-05-29T00:36:33.837Z,    1.72
2003-05-29T00:39:04.648Z,    2.37
2003-05-29T00:41:35.451Z,    2.44
2003-05-29T00:44:06.266Z,    1.96
2003-05-29T00:46:37.076Z,    2.52
2003-05-29T00:49:07.886Z,    2.32
2003-05-29T00:51:38.696Z,    2.40
2003-05-29T00:54:09.510Z,    2.33
2003-05-29T00:56:40.319Z,    1.72
2003-05-29T00:59:11.127Z,    2.32
2003-05-29T01:01:41.938Z,    2.13
2003-05-29T01:04:12.750Z,    2.49
2003-05-29T01:06:43.558Z,    2.23
2003-05-29T01:09:14.371Z,    2.85
2003-05-29T01:11:45.176Z,    2.33
2003-05-29T01:14:15.985Z,    2.52
2003-05-29T01:16:46.796Z,    2.44
2003-05-29T01:19:17.608Z,    2.29
2003-05-29T01:21:48.414Z,    2.17
2003-05-29T01:24:19.223Z,    3.75
2003-05-29T01:26:50.035Z,    2.36
2003-05-29T01:29:20.843Z,    2.64
2003-05-29T01:31:51.655Z,    3.04
2003-05-29T01:34:22.465Z,    1.85
2003-05-29T01:36:53.276Z,    2.56
2003-05-29T01:39:24.080Z,    2.53
2003-05-29T01:41:54.894Z,    2.16
2003-05-29T01:44:25.706Z,    2.46
2003-05-29T01:46:56.517Z,    2.30
2003-05-29T01:49:27.326Z,    2.28
2003-05-29T01:51:58.133Z,    2.03
2003-05-29T01:54:28.945Z,    2.45
2003-05-29T01:56:59.751Z,    2.37
2003-05-29T01:59:30.561Z,    2.37
2003-05-29T02:02:01.369Z,    2.13
